official_parcel_id,pin14,total_permits,residential_growth_permits,commercial_activity_permits,redevelopment_signal_permits,demolition_permits,high_value_permits,major_value_permits,total_permit_amount,first_permit_date,latest_permit_date,active_year_count,dominant_permit_segment,dominant_growth_signal,permit_signal_score_max,permit_signal_score_avg,current_activity_status
CFS-PARCEL-0149801105,56118789920000,8,1,4,0,1,5,1,1832290.0,2009-07-01,2025-12-02,8,commercial_activity,major_growth,92.0,70.0,completed_historical
CFS-PARCEL-0149726572,45895765320000,8,2,3,1,2,2,0,699000.0,2022-12-21,2025-10-17,4,commercial_activity,major_growth,92.0,72.63,completed_historical
CFS-PARCEL-0149823721,56500093660000,8,1,3,3,0,1,0,334000.0,2010-03-05,2024-07-11,7,commercial_activity,redevelopment_signal,92.0,69.13,completed_historical
CFS-PARCEL-0149797505,56131134490000,8,3,2,2,0,1,0,279676.0,2012-12-05,2025-12-12,7,residential_growth,major_growth,92.0,70.75,completed_historical
CFS-PARCEL-0149727854,45995863710000,7,2,3,2,0,5,0,1309000.0,2021-11-24,2023-12-21,3,commercial_activity,major_growth,92.0,86.29,completed_historical
CFS-PARCEL-0149765882,55295976920000,7,1,0,0,6,1,0,450000.0,2024-04-26,2024-11-22,1,demolition,redevelopment_signal,92.0,64.57,completed_historical
CFS-PARCEL-0149765883,55295976920000,7,1,0,0,6,1,0,450000.0,2024-04-26,2024-11-22,1,demolition,redevelopment_signal,92.0,64.57,completed_historical
CFS-PARCEL-0149736731,46809771650000,7,2,2,1,2,1,0,382185.0,2014-07-04,2019-02-08,3,residential_growth,redevelopment_signal,92.0,67.86,no_recent_activity
CFS-PARCEL-0149807366,56211572510000,6,1,2,0,1,3,0,835000.0,2007-06-01,2025-03-14,5,commercial_activity,major_growth,92.0,61.33,completed_historical
CFS-PARCEL-0149826807,56702203320000,6,5,0,0,1,4,0,737664.0,2021-10-19,2023-09-13,3,residential_growth,major_growth,92.0,80.33,active_construction
CFS-PARCEL-0149779682,55775028350000,6,3,0,2,0,1,0,312986.0,2015-10-05,2022-04-13,3,residential_growth,major_growth,92.0,68.0,no_recent_activity
CFS-PARCEL-0149784113,56012090900000,6,2,1,3,0,1,0,245266.0,2013-08-13,2025-12-16,5,redevelopment_signal,major_growth,92.0,74.17,completed_historical
CFS-PARCEL-0149812062,56224310030000,6,1,3,1,1,1,0,202158.0,2007-02-01,2023-06-14,3,commercial_activity,moderate_activity,92.0,74.17,active_construction
CFS-PARCEL-0149752072,55093328410000,6,2,3,1,0,1,0,187350.0,2014-08-13,2016-10-20,3,commercial_activity,moderate_activity,92.0,70.17,no_recent_activity
CFS-PARCEL-0149800403,56138630910000,6,0,3,3,0,1,0,131850.0,2017-04-04,2025-06-16,3,commercial_activity,redevelopment_signal,92.0,67.5,completed_historical
CFS-PARCEL-0149807838,56213497710000,6,5,0,0,1,1,0,129960.0,2007-04-01,2014-04-21,3,residential_growth,major_growth,92.0,69.67,no_recent_activity
CFS-PARCEL-0149741223,46913594570000,5,3,0,2,0,3,0,533925.0,2015-09-25,2025-03-31,4,residential_growth,major_growth,92.0,78.8,completed_historical
CFS-PARCEL-0149803871,56203917220000,5,2,2,1,0,2,0,430555.0,2021-08-19,2024-04-19,3,commercial_activity,major_growth,92.0,80.2,completed_historical
CFS-PARCEL-0149806728,56210992020000,5,1,2,1,1,1,0,402780.0,2017-01-24,2025-06-04,3,commercial_activity,moderate_activity,92.0,70.2,completed_historical
CFS-PARCEL-0149793259,56119180530000,5,3,0,2,0,2,0,287000.0,2008-04-01,2023-07-18,4,residential_growth,major_growth,92.0,77.2,completed_historical
CFS-PARCEL-0149747545,55070477830000,5,2,1,2,0,1,0,280386.0,2012-02-22,2025-12-17,4,residential_growth,major_growth,92.0,78.4,completed_historical
CFS-PARCEL-0149781255,55894604750000,5,2,1,1,0,1,0,229000.0,2021-11-17,2025-09-03,5,residential_growth,moderate_activity,92.0,69.4,active_construction
CFS-PARCEL-0149726702,45899234880000,5,2,0,1,0,1,0,206200.0,2005-01-01,2025-06-16,5,residential_growth,major_growth,92.0,51.8,completed_historical
CFS-PARCEL-0149782797,56006662240000,4,2,1,0,1,1,0,612770.0,2021-04-20,2025-08-19,3,residential_growth,moderate_activity,92.0,73.5,completed_historical
CFS-PARCEL-0149745022,55062875190000,4,2,0,1,0,2,0,610000.0,2003-08-01,2023-03-15,3,residential_growth,major_growth,92.0,64.75,active_construction
CFS-PARCEL-0149745023,55062875190000,4,2,0,1,0,2,0,610000.0,2003-08-01,2023-03-15,3,residential_growth,major_growth,92.0,64.75,active_construction
CFS-PARCEL-0149767651,55341234740000,4,3,0,1,0,3,0,555000.0,2009-01-01,2024-01-03,3,residential_growth,major_growth,92.0,81.75,active_construction
CFS-PARCEL-0149802818,56149033350000,4,3,0,1,0,2,0,408950.0,2016-12-20,2025-10-01,3,residential_growth,major_growth,92.0,79.25,completed_historical
CFS-PARCEL-0149825086,56537067520000,4,2,0,0,2,1,0,388861.0,2008-07-01,2025-01-30,4,residential_growth,redevelopment_signal,92.0,66.5,completed_historical
CFS-PARCEL-0149820614,56226972250000,4,2,1,1,0,1,0,385000.0,2008-04-01,2025-01-16,4,residential_growth,major_growth,92.0,75.75,completed_historical
CFS-PARCEL-0149821456,56343050420000,4,0,3,1,0,2,0,377045.0,2024-01-09,2025-12-17,2,commercial_activity,major_growth,92.0,81.75,completed_historical
CFS-PARCEL-0149777752,55570511890000,4,3,0,1,0,1,0,347500.0,2018-11-07,2025-12-30,3,residential_growth,moderate_activity,92.0,78.75,active_construction
CFS-PARCEL-0149760441,55257479340000,4,2,0,1,0,1,0,304100.0,2016-10-19,2021-12-03,3,residential_growth,major_growth,92.0,66.75,no_recent_activity
CFS-PARCEL-0149802381,56142257320000,4,2,0,0,2,2,0,296000.0,2012-03-27,2024-05-02,2,residential_growth,major_growth,92.0,73.0,completed_historical
CFS-PARCEL-0149810387,56219563740000,4,1,1,1,0,2,0,288887.0,2020-03-10,2025-07-18,3,residential_growth,major_growth,92.0,68.25,completed_historical
CFS-PARCEL-0149814229,56211532130000,4,1,1,0,2,1,0,284366.0,2012-03-27,2023-06-12,2,demolition,redevelopment_signal,92.0,75.0,active_construction
CFS-PARCEL-0149814230,56211532130000,4,1,1,0,2,1,0,284366.0,2012-03-27,2023-06-12,2,demolition,redevelopment_signal,92.0,75.0,active_construction
CFS-PARCEL-0149727650,45992950130000,4,0,3,1,0,1,0,283557.0,2016-08-17,2025-11-25,2,commercial_activity,moderate_activity,92.0,74.25,completed_historical
CFS-PARCEL-0149758869,55194706110000,4,1,2,0,1,1,0,253160.0,2025-08-29,2025-10-10,1,commercial_activity,moderate_activity,92.0,76.0,completed_historical
CFS-PARCEL-0149727367,45995983810000,4,1,2,1,0,1,0,245000.0,2003-10-01,2023-10-24,3,commercial_activity,major_growth,92.0,70.75,completed_historical
CFS-PARCEL-0149806476,56209413110000,4,2,1,1,0,1,0,235880.0,2009-10-01,2020-03-27,4,residential_growth,major_growth,92.0,75.75,no_recent_activity
CFS-PARCEL-0149734077,46730277990000,4,2,0,0,1,1,0,214200.0,2018-03-21,2024-03-20,2,residential_growth,major_growth,92.0,63.0,active_construction
CFS-PARCEL-0149781385,56000007170000,4,2,0,1,0,1,0,206650.0,2020-05-21,2024-01-18,2,residential_growth,major_growth,92.0,62.25,active_construction
CFS-PARCEL-0149768722,55380360270000,4,2,0,2,0,1,0,187667.0,2014-04-01,2025-09-23,3,residential_growth,redevelopment_signal,92.0,81.5,active_construction
CFS-PARCEL-0149778843,55642958880000,4,2,1,0,1,1,0,155888.0,2023-05-17,2025-05-12,3,residential_growth,major_growth,92.0,73.5,completed_historical
CFS-PARCEL-0149739872,46821148540000,4,1,0,2,0,1,0,154642.0,2014-07-24,2020-05-08,4,redevelopment_signal,redevelopment_signal,92.0,62.0,no_recent_activity
CFS-PARCEL-0149828058,56717704250000,3,2,0,0,1,2,0,517137.01,2016-07-13,2025-05-02,3,residential_growth,major_growth,92.0,83.33,completed_historical
CFS-PARCEL-0149788886,56103323360000,3,0,1,1,0,1,0,507273.0,2021-04-19,2025-09-10,2,commercial_activity,major_growth,92.0,63.0,completed_historical
CFS-PARCEL-0149802086,56143231170000,3,1,1,1,0,1,0,446440.0,2010-01-13,2025-06-20,3,commercial_activity,major_growth,92.0,79.67,completed_historical
CFS-PARCEL-0149792144,56008898070000,3,2,0,0,1,1,0,443582.0,2015-06-15,2025-03-06,3,residential_growth,major_growth,92.0,78.0,completed_historical
CFS-PARCEL-0149792161,56008898070000,3,2,0,0,1,1,0,443582.0,2015-06-15,2025-03-06,3,residential_growth,major_growth,92.0,78.0,completed_historical
CFS-PARCEL-0149751878,55093492330000,3,0,1,0,1,1,0,432905.0,2017-11-07,2025-12-08,2,demolition,redevelopment_signal,92.0,57.33,active_construction
CFS-PARCEL-0149769810,55257524590000,3,2,0,1,0,2,0,432560.0,2020-05-15,2021-09-28,2,residential_growth,major_growth,92.0,83.67,no_recent_activity
CFS-PARCEL-0149754265,55166416650000,3,2,0,1,0,2,0,430327.0,2019-06-25,2024-05-16,3,residential_growth,major_growth,92.0,79.67,active_construction
CFS-PARCEL-0149745971,55067954310000,3,2,0,1,0,2,0,427792.0,2017-01-19,2025-07-01,3,residential_growth,major_growth,92.0,79.67,active_construction
CFS-PARCEL-0149734262,46802446770000,3,2,0,1,0,1,0,418106.0,2018-08-30,2024-07-09,3,residential_growth,major_growth,92.0,77.67,completed_historical
CFS-PARCEL-0149807573,56212701880000,3,0,1,0,2,1,0,404801.0,2022-04-25,2023-03-17,2,demolition,redevelopment_signal,92.0,77.33,active_construction
CFS-PARCEL-0149738572,46815772490000,3,1,0,2,0,1,0,353044.0,2023-08-24,2025-10-20,3,redevelopment_signal,redevelopment_signal,92.0,78.0,active_construction
CFS-PARCEL-0149828183,56718162410000,3,2,0,1,0,1,0,350000.0,2019-08-15,2024-05-13,2,residential_growth,major_growth,92.0,81.67,active_construction
CFS-PARCEL-0149743465,46737241890000,3,1,0,1,1,1,0,349714.2,2006-08-01,2025-02-04,3,residential_growth,redevelopment_signal,92.0,71.0,completed_historical
CFS-PARCEL-0149808121,56214411040000,3,0,1,1,0,1,0,310090.0,2007-08-01,2024-10-30,3,commercial_activity,major_growth,92.0,57.67,recently_issued
CFS-PARCEL-0149760327,55256499500000,3,2,0,1,0,1,0,293648.0,2020-03-16,2021-03-26,2,residential_growth,major_growth,92.0,75.0,no_recent_activity
CFS-PARCEL-0149741218,46913310110000,3,2,0,1,0,2,0,284000.0,2023-01-30,2023-02-01,1,residential_growth,major_growth,92.0,86.33,completed_historical
